Booking_ID,Property_ID,Room_Type_ID,Channel_ID,Customer_ID,Booking_Date,Check_In_Date,Check_Out_Date,Length_of_Stay,Adults,Children,Rooms_Booked,Payment_Method,Booking_Status,ADR,Discount_Percent,Room_Revenue,Extra_Charges,Total_Revenue
B002801,P006,RT02,CH02,C004985,02-08-2025,07-10-2025,14-10-2025,7,3,0,1,UPI,Confirmed,2824.08,0,19768.56,1349.27,21117.83
B002802,P006,RT02,CH05,C001716,16-12-2024,12-03-2025,19-03-2025,7,2,0,1,Debit Card,No-Show,2865.58,15,17050.2,0,17050.2
B002803,P004,RT04,CH05,C001704,06-10-2025,07-12-2025,08-12-2025,1,2,0,1,Credit Card,Cancelled,5787.17,5,5497.81,0,5497.81
B002804,P006,RT01,CH05,C003460,21-08-2025,15-12-2025,16-12-2025,1,1,0,1,Net Banking,Checked-Out,1891.2,0,1891.2,1981.93,3873.13
B002805,P005,RT03,CH03,C003484,26-04-2025,19-08-2025,20-08-2025,1,2,1,3,Net Banking,No-Show,4067.56,5,11592.55,0,11592.55
B002806,P004,RT01,CH07,C002500,19-03-2024,23-04-2024,25-04-2024,2,2,1,1,Net Banking,Confirmed,2093.41,5,3977.48,132.15,4109.63
B002807,P004,RT02,CH03,C001890,26-03-2025,01-04-2025,03-04-2025,2,1,2,1,UPI,No-Show,3496.75,0,6993.5,0,6993.5
B002808,P008,RT04,CH04,C004657,25-10-2024,25-10-2024,27-10-2024,2,4,0,1,UPI,Confirmed,5963.12,0,11926.24,678.17,12604.41
B002809,P003,RT02,CH08,C001896,04-07-2025,13-09-2025,16-09-2025,3,1,1,1,Net Banking,Checked-Out,3160.9,20,7586.16,770.07,8356.23
B002810,P007,RT03,CH08,C002928,18-08-2024,16-11-2024,18-11-2024,2,3,0,1,Debit Card,Checked-Out,3926,0,7852,141.45,7993.45
B002811,P007,RT04,CH05,C002694,14-02-2025,03-04-2025,05-04-2025,2,2,0,1,Credit Card,Cancelled,5937.56,5,11281.36,0,11281.36
B002812,P003,RT01,CH08,C004242,09-02-2025,02-03-2025,05-03-2025,3,2,0,1,UPI,Checked-Out,1999.31,5,5698.03,1076.6,6774.63
B002813,P008,RT03,CH04,C003426,09-11-2024,30-12-2024,01-01-2025,2,2,0,1,Debit Card,Checked-In,4231.83,0,8463.66,485.25,8948.91
B002814,P005,RT05,CH03,C003706,25-07-2024,27-10-2024,29-10-2024,2,2,0,1,UPI,Checked-In,5106.66,5,9702.65,116.23,9818.88
B002815,P002,RT02,CH03,C002562,05-07-2025,16-08-2025,18-08-2025,2,3,2,1,UPI,Checked-Out,3186.38,20,5098.21,72.55,5170.76
B002816,P006,RT01,CH04,C001827,09-09-2025,17-10-2025,19-10-2025,2,4,0,1,Credit Card,Cancelled,2188.64,20,3501.82,0,3501.82
B002817,P008,RT01,CH04,C003507,14-10-2024,27-12-2024,30-12-2024,3,4,0,2,Credit Card,Checked-Out,2183.42,15,11135.44,810.01,11945.45
B002818,P001,RT01,CH03,C004932,27-02-2024,09-04-2024,10-04-2024,1,2,1,1,UPI,Cancelled,2063.08,0,2063.08,0,2063.08
B002819,P006,RT01,CH07,C004424,16-12-2024,07-02-2025,11-02-2025,4,2,1,1,UPI,Confirmed,2065.22,0,8260.88,673.46,8934.34
B002820,P001,RT02,CH03,C002476,14-05-2025,03-06-2025,08-06-2025,5,2,0,1,Debit Card,Checked-Out,2651,0,13255,443.77,13698.77
B002821,P008,RT01,CH02,C002845,25-02-2024,20-06-2024,21-06-2024,1,2,1,1,UPI,Checked-Out,1919.69,5,1823.71,512.63,2336.34
B002822,P007,RT01,CH01,C004004,12-04-2024,26-04-2024,29-04-2024,3,2,0,1,UPI,Cancelled,2210.94,10,5969.54,0,5969.54
B002823,P005,RT02,CH08,C003185,09-01-2025,10-04-2025,13-04-2025,3,2,0,1,Debit Card,Cancelled,2852.96,0,8558.88,0,8558.88
B002824,P002,RT02,CH06,C003166,21-02-2024,29-03-2024,30-03-2024,1,2,1,1,Debit Card,Confirmed,2788.51,5,2649.08,491.58,3140.66
B002825,P002,RT02,CH05,C004722,16-08-2024,07-09-2024,08-09-2024,1,2,0,1,UPI,Checked-Out,3213.54,5,3052.86,481.23,3534.09
B002826,P002,RT03,CH07,C003591,20-12-2025,20-03-2026,26-03-2026,6,2,1,1,UPI,Checked-Out,3551.23,5,20242.01,880.87,21122.88
B002827,P003,RT01,CH06,C002445,10-10-2024,31-12-2024,03-01-2025,3,2,0,1,Debit Card,Checked-Out,2118.19,0,6354.57,757.68,7112.25
B002828,P005,RT01,CH08,C004630,05-04-2024,22-07-2024,25-07-2024,3,4,0,1,Credit Card,Cancelled,1685.09,10,4549.74,0,4549.74
B002829,P001,RT01,CH03,C004153,11-02-2025,01-05-2025,08-05-2025,7,2,2,1,UPI,Checked-Out,2057.36,10,12961.37,24.22,12985.59
B002830,P002,RT02,CH04,C003245,16-01-2025,01-04-2025,03-04-2025,2,2,0,1,Debit Card,Checked-Out,3565.68,0,7131.36,495.74,7627.1
B002831,P005,RT01,CH01,C000694,07-11-2025,27-12-2025,28-12-2025,1,3,0,2,Debit Card,Checked-Out,2225.95,10,4006.71,224.1,4230.81
B002832,P006,RT03,CH08,C003074,02-12-2025,24-12-2025,26-12-2025,2,2,0,2,Debit Card,Cancelled,4859.19,0,19436.76,0,19436.76
B002833,P001,RT01,CH08,C003541,05-01-2024,24-02-2024,25-02-2024,1,3,2,1,Debit Card,Cancelled,1678.42,0,1678.42,0,1678.42
B002834,P007,RT05,CH06,C004214,14-11-2025,23-01-2026,28-01-2026,5,2,0,1,UPI,Checked-In,4516,10,20322,316.86,20638.86
B002835,P003,RT02,CH03,C001620,01-11-2024,22-02-2025,25-02-2025,3,2,1,1,Debit Card,Confirmed,2904.77,5,8278.59,68.12,8346.71
B002836,P004,RT02,CH04,C003915,02-10-2025,29-01-2026,01-02-2026,3,2,0,1,Credit Card,Confirmed,2727.1,0,8181.3,361.03,8542.33
B002837,P008,RT03,CH03,C003874,23-03-2025,07-05-2025,11-05-2025,4,2,0,1,Net Banking,Checked-In,4500.19,0,18000.76,430.49,18431.25
B002838,P008,RT03,CH03,C003653,05-04-2025,03-08-2025,05-08-2025,2,1,1,1,Net Banking,No-Show,3893.81,15,6619.48,0,6619.48
B002839,P001,RT02,CH04,C000565,31-08-2024,18-12-2024,19-12-2024,1,1,2,1,Cash,No-Show,2931.51,5,2784.93,0,2784.93
B002840,P007,RT05,CH01,C004030,31-03-2025,26-07-2025,27-07-2025,1,3,1,1,UPI,Cancelled,4261.4,0,4261.4,0,4261.4
B002841,P007,RT02,CH08,C000496,13-09-2024,15-12-2024,17-12-2024,2,2,0,1,Net Banking,Checked-Out,3291.25,0,6582.5,75.11,6657.61
B002842,P007,RT03,CH03,C001886,22-05-2024,21-07-2024,25-07-2024,4,1,1,2,Net Banking,Checked-Out,3620.4,5,27515.04,718.61,28233.65
B002843,P006,RT02,CH08,C000801,20-07-2024,04-08-2024,05-08-2024,1,4,0,1,UPI,Checked-In,3023.22,0,3023.22,181.92,3205.14
B002844,P001,RT04,CH05,C003909,01-01-2024,23-04-2024,26-04-2024,3,4,0,1,Net Banking,Checked-Out,5694.8,5,16230.18,748.72,16978.9
B002845,P001,RT01,CH03,C000641,07-05-2025,05-07-2025,06-07-2025,1,1,0,1,Debit Card,Cancelled,1727.43,5,1641.06,0,1641.06
B002846,P004,RT01,CH02,C000163,26-05-2025,26-06-2025,28-06-2025,2,1,0,2,UPI,Cancelled,1965.52,0,7862.08,0,7862.08
B002847,P002,RT03,CH08,C004347,22-12-2024,31-01-2025,01-02-2025,1,1,0,1,UPI,Cancelled,3702.19,0,3702.19,0,3702.19
B002848,P006,RT01,CH06,C000644,06-07-2025,03-09-2025,05-09-2025,2,2,1,1,Debit Card,Checked-In,1972.59,5,3747.92,654.73,4402.65
B002849,P007,RT01,CH02,C004425,03-10-2024,23-10-2024,24-10-2024,1,2,0,1,UPI,Checked-Out,2129.55,5,2023.07,2488.22,4511.29
B002850,P004,RT01,CH01,C002166,06-08-2024,12-10-2024,16-10-2024,4,2,0,1,Credit Card,Checked-In,2238.48,5,8506.22,1293.88,9800.1
B002851,P001,RT03,CH05,C004465,05-01-2025,11-01-2025,17-01-2025,6,2,0,1,Net Banking,Cancelled,3856.63,5,21982.79,0,21982.79
B002852,P006,RT04,CH03,C002796,21-02-2024,21-05-2024,22-05-2024,1,2,0,1,Debit Card,No-Show,6844,15,5817.4,0,5817.4
B002853,P003,RT03,CH02,C001139,17-07-2024,31-10-2024,02-11-2024,2,3,0,1,UPI,No-Show,4695.88,0,9391.76,0,9391.76
B002854,P001,RT04,CH06,C003709,10-04-2025,18-06-2025,21-06-2025,3,3,0,1,Credit Card,No-Show,6046.22,20,14510.93,0,14510.93
B002855,P003,RT02,CH05,C004291,15-05-2025,03-06-2025,04-06-2025,1,2,1,1,Net Banking,Checked-In,3164.31,0,3164.31,93.21,3257.52
B002856,P005,RT01,CH04,C004820,02-09-2025,15-10-2025,17-10-2025,2,2,0,1,UPI,Checked-In,2043.1,15,3473.27,361.92,3835.19
B002857,P003,RT01,CH08,C000138,08-03-2024,20-04-2024,26-04-2024,6,4,0,1,Credit Card,Confirmed,1835.36,5,10461.55,1271.64,11733.19
B002858,P001,RT02,CH05,C001684,05-09-2024,16-09-2024,18-09-2024,2,3,0,1,UPI,Checked-Out,3046.54,0,6093.08,993.22,7086.3
B002859,P004,RT01,CH07,C004252,03-12-2024,30-01-2025,02-02-2025,3,3,0,1,Cash,No-Show,1641.34,5,4677.82,0,4677.82
B002860,P001,RT01,CH02,C001059,25-03-2025,10-06-2025,12-06-2025,2,2,0,1,Debit Card,Confirmed,1960.07,5,3724.13,185.66,3909.79
B002861,P001,RT02,CH03,C004615,31-03-2024,14-07-2024,17-07-2024,3,3,0,1,Debit Card,Checked-Out,2611.17,15,6658.48,299.2,6957.68
B002862,P005,RT03,CH01,C004278,07-09-2025,10-10-2025,15-10-2025,5,2,1,1,Debit Card,Checked-In,4429.16,0,22145.8,749.36,22895.16
B002863,P007,RT02,CH03,C002017,23-10-2024,15-02-2025,17-02-2025,2,3,1,1,UPI,Checked-Out,2660.85,5,5055.62,700.48,5756.1
B002864,P002,RT03,CH08,C000170,16-12-2024,28-01-2025,01-02-2025,4,3,0,1,Cash,Cancelled,4125.53,10,14851.91,0,14851.91
B002865,P001,RT03,CH08,C002545,08-09-2025,27-11-2025,30-11-2025,3,2,0,1,UPI,Checked-In,4518.5,15,11522.18,981.11,12503.29
B002866,P005,RT03,CH06,C003904,13-08-2024,21-09-2024,22-09-2024,1,2,1,1,Credit Card,Checked-Out,3886.06,10,3497.45,466.23,3963.68
B002867,P004,RT05,CH04,C001388,19-09-2024,11-12-2024,13-12-2024,2,2,1,1,Net Banking,Checked-Out,4746.07,0,9492.14,464.77,9956.91
B002868,P005,RT01,CH06,C003052,22-07-2025,23-07-2025,25-07-2025,2,3,0,1,UPI,No-Show,1858.42,5,3531,0,3531
B002869,P008,RT02,CH04,C003667,15-11-2025,14-01-2026,16-01-2026,2,3,1,1,Net Banking,Confirmed,2754.4,5,5233.36,841.39,6074.75
B002870,P005,RT04,CH01,C002761,05-05-2024,25-05-2024,26-05-2024,1,2,1,1,Credit Card,Cancelled,6666.73,5,6333.39,0,6333.39
B002871,P003,RT02,CH04,C003836,02-04-2024,13-04-2024,14-04-2024,1,2,0,1,UPI,Confirmed,3433.09,0,3433.09,637.86,4070.95
B002872,P002,RT03,CH04,C002950,30-04-2024,15-07-2024,17-07-2024,2,3,2,1,UPI,Checked-Out,3517.97,0,7035.94,557.07,7593.01
B002873,P002,RT02,CH02,C001361,12-08-2024,15-10-2024,17-10-2024,2,3,0,1,UPI,No-Show,3055.13,5,5804.75,0,5804.75
B002874,P006,RT02,CH02,C002050,29-05-2025,18-08-2025,21-08-2025,3,2,0,1,Cash,Cancelled,3096.71,5,8825.62,0,8825.62
B002875,P007,RT01,CH02,C000423,13-04-2024,29-06-2024,04-07-2024,5,2,0,1,Debit Card,Confirmed,1979.88,0,9899.4,107.04,10006.44
B002876,P004,RT05,CH05,C003974,02-11-2025,04-02-2026,06-02-2026,2,3,0,1,UPI,Confirmed,4954.09,0,9908.18,371.64,10279.82
B002877,P006,RT03,CH02,C002830,23-12-2025,20-03-2026,23-03-2026,3,2,0,1,Credit Card,Cancelled,3766.31,20,9039.14,0,9039.14
B002878,P007,RT04,CH05,C000146,19-11-2024,30-11-2024,02-12-2024,2,2,1,1,Net Banking,Checked-In,5604.71,5,10648.95,1183.09,11832.04
B002879,P007,RT03,CH03,C002374,28-01-2025,20-03-2025,22-03-2025,2,3,0,1,UPI,Confirmed,4324.04,15,7350.87,872.37,8223.24
B002880,P005,RT01,CH03,C004684,04-12-2024,02-03-2025,05-03-2025,3,2,1,1,Debit Card,Checked-In,1712.92,5,4881.82,1240.88,6122.7
B002881,P004,RT01,CH06,C000230,29-06-2024,06-10-2024,08-10-2024,2,2,1,1,Credit Card,Checked-Out,1961.74,10,3531.13,1486.25,5017.38
B002882,P007,RT04,CH04,C001942,10-08-2025,23-08-2025,25-08-2025,2,2,2,1,UPI,Confirmed,5323.79,0,10647.58,223.96,10871.54
B002883,P004,RT02,CH03,C001870,02-11-2025,19-11-2025,26-11-2025,7,3,0,1,UPI,Confirmed,3452.77,5,22960.92,277.98,23238.9
B002884,P002,RT01,CH07,C004681,01-06-2025,24-06-2025,27-06-2025,3,2,0,1,Credit Card,Checked-Out,1660.04,10,4482.11,254.09,4736.2
B002885,P002,RT02,CH03,C002666,08-11-2025,03-12-2025,05-12-2025,2,2,1,2,Credit Card,Checked-Out,3072.79,0,12291.16,529.46,12820.62
B002886,P002,RT02,CH07,C003594,18-07-2024,19-10-2024,23-10-2024,4,2,0,1,Credit Card,Cancelled,3446.45,5,13096.51,0,13096.51
B002887,P001,RT02,CH04,C003867,08-08-2025,07-10-2025,08-10-2025,1,2,0,1,Net Banking,Checked-Out,3544.82,5,3367.58,829.4,4196.98
B002888,P005,RT02,CH02,C002830,01-08-2024,07-10-2024,14-10-2024,7,3,0,1,Debit Card,Checked-Out,3022.03,5,20096.5,859.4,20955.9
B002889,P008,RT03,CH05,C003337,13-08-2024,15-10-2024,19-10-2024,4,2,1,3,UPI,Cancelled,3918.71,20,37619.62,0,37619.62
B002890,P004,RT04,CH03,C001242,18-04-2024,27-05-2024,28-05-2024,1,3,0,1,Debit Card,Confirmed,6323.45,5,6007.28,1096.67,7103.95
B002891,P005,RT01,CH02,C003296,24-04-2024,22-05-2024,26-05-2024,4,1,0,2,UPI,Checked-Out,2058.2,0,16465.6,914.71,17380.31
B002892,P007,RT01,CH01,C001385,12-09-2024,29-09-2024,30-09-2024,1,1,0,1,UPI,Checked-Out,1799.9,15,1529.92,1070.04,2599.96
B002893,P004,RT02,CH02,C003363,20-08-2025,26-10-2025,29-10-2025,3,2,0,1,Credit Card,Cancelled,3586,0,10758,0,10758
B002894,P004,RT05,CH06,C001389,09-02-2025,08-04-2025,09-04-2025,1,3,0,1,Net Banking,Checked-Out,4757.55,0,4757.55,534.87,5292.42
B002895,P006,RT01,CH07,C000106,01-06-2025,05-09-2025,08-09-2025,3,2,0,1,Credit Card,Checked-Out,2055.12,10,5548.82,1881.06,7429.88
B002896,P004,RT02,CH07,C003651,23-04-2025,17-06-2025,21-06-2025,4,1,0,1,UPI,Checked-Out,2630.52,10,9469.87,805.45,10275.32
B002897,P004,RT02,CH02,C001822,18-10-2024,27-01-2025,31-01-2025,4,2,0,1,UPI,Cancelled,2640.92,5,10035.5,0,10035.5
B002898,P003,RT02,CH05,C000285,30-09-2025,16-01-2026,18-01-2026,2,2,1,1,Credit Card,Checked-Out,2790.91,0,5581.82,1300.09,6881.91
B002899,P008,RT05,CH02,C000596,03-12-2024,06-02-2025,08-02-2025,2,2,0,1,Cash,Checked-Out,5078.69,0,10157.38,410.78,10568.16
B002900,P003,RT04,CH05,C002884,29-06-2025,21-10-2025,22-10-2025,1,2,2,1,Credit Card,Confirmed,5933.03,10,5339.73,314.1,5653.83
B002901,P006,RT02,CH07,C004622,15-09-2024,26-09-2024,28-09-2024,2,1,0,1,Credit Card,Cancelled,3108.01,0,6216.02,0,6216.02
B002902,P001,RT02,CH01,C004973,08-09-2025,29-09-2025,01-10-2025,2,2,1,1,UPI,No-Show,2755.49,10,4959.88,0,4959.88
B002903,P002,RT01,CH08,C001063,18-09-2025,18-11-2025,22-11-2025,4,4,1,2,Net Banking,Checked-Out,2277.27,0,18218.16,611.14,18829.3
B002904,P007,RT03,CH06,C003349,09-03-2025,03-04-2025,06-04-2025,3,2,0,2,Debit Card,Checked-Out,3844.45,20,18453.36,633.85,19087.21
B002905,P007,RT03,CH06,C002887,23-12-2024,05-01-2025,08-01-2025,3,2,0,1,UPI,Checked-Out,4133.75,5,11781.19,296.76,12077.95
B002906,P008,RT01,CH05,C003078,04-09-2024,12-09-2024,13-09-2024,1,1,0,1,Credit Card,Checked-Out,1749.74,10,1574.77,287.5,1862.27
B002907,P004,RT01,CH06,C000552,21-12-2025,04-03-2026,06-03-2026,2,2,0,1,Debit Card,Checked-In,1843.56,10,3318.41,393.2,3711.61
B002908,P005,RT05,CH08,C003460,28-08-2025,03-09-2025,10-09-2025,7,2,0,1,Credit Card,Confirmed,4643.22,20,26002.03,2669.96,28671.99
B002909,P007,RT02,CH06,C004860,14-03-2025,26-06-2025,30-06-2025,4,3,0,1,UPI,Confirmed,3122.38,5,11865.04,452.95,12317.99
B002910,P003,RT02,CH03,C004562,25-06-2025,10-08-2025,14-08-2025,4,4,2,2,Net Banking,No-Show,2907.85,0,23262.8,0,23262.8
B002911,P002,RT01,CH05,C003161,27-07-2025,22-09-2025,24-09-2025,2,2,0,1,Credit Card,Checked-Out,1879.47,0,3758.94,1378.99,5137.93
B002912,P001,RT02,CH03,C003606,29-06-2024,18-07-2024,22-07-2024,4,3,0,1,Credit Card,Checked-Out,2943.79,10,10597.64,586.68,11184.32
B002913,P002,RT03,CH08,C001336,16-04-2024,03-07-2024,07-07-2024,4,3,0,1,Debit Card,Cancelled,3446.29,10,12406.64,0,12406.64
B002914,P004,RT02,CH07,C004398,15-07-2025,08-09-2025,10-09-2025,2,3,0,1,Credit Card,Checked-In,2612.29,0,5224.58,337.4,5561.98
B002915,P008,RT02,CH04,C000696,10-08-2024,21-09-2024,23-09-2024,2,3,0,1,UPI,Checked-Out,2861.72,5,5437.27,809.03,6246.3
B002916,P002,RT01,CH06,C003045,08-06-2024,29-09-2024,30-09-2024,1,2,0,1,Net Banking,Confirmed,1917.6,0,1917.6,1332.56,3250.16
B002917,P004,RT02,CH07,C004555,29-04-2024,04-08-2024,08-08-2024,4,3,0,2,Credit Card,Checked-Out,2660.42,10,19155.02,1244.21,20399.23
B002918,P006,RT05,CH02,C001947,04-12-2024,01-02-2025,02-02-2025,1,2,0,1,Debit Card,Cancelled,4084.43,0,4084.43,0,4084.43
B002919,P003,RT02,CH04,C002723,28-09-2024,18-11-2024,20-11-2024,2,2,0,1,Net Banking,Checked-Out,3300.8,10,5941.44,596.27,6537.71
B002920,P003,RT05,CH04,C001524,25-02-2025,19-06-2025,22-06-2025,3,2,0,1,Credit Card,Checked-Out,4221.91,10,11399.16,626.41,12025.57
B002921,P004,RT05,CH06,C001684,06-02-2025,04-05-2025,06-05-2025,2,2,1,1,UPI,Checked-Out,4545.14,15,7726.74,199.04,7925.78
B002922,P005,RT05,CH03,C001807,14-05-2025,18-07-2025,20-07-2025,2,2,0,1,Credit Card,Checked-Out,4154.89,0,8309.78,320.53,8630.31
B002923,P003,RT04,CH05,C000110,13-08-2025,01-09-2025,02-09-2025,1,1,0,1,UPI,Checked-Out,5035.48,20,4028.38,1695.43,5723.81
B002924,P008,RT01,CH03,C002248,20-08-2024,01-09-2024,02-09-2024,1,1,2,1,UPI,Checked-Out,2011.68,5,1911.1,504.7,2415.8
B002925,P005,RT05,CH01,C000792,09-07-2024,02-08-2024,05-08-2024,3,3,0,1,Net Banking,Checked-Out,4404.08,0,13212.24,395.73,13607.97
B002926,P004,RT01,CH01,C002640,19-08-2025,17-12-2025,19-12-2025,2,2,1,1,UPI,Checked-Out,2141,0,4282,678.89,4960.89
B002927,P006,RT01,CH01,C000987,27-09-2025,01-11-2025,03-11-2025,2,4,2,2,Debit Card,Checked-Out,2047.5,0,8190,666.6,8856.6
B002928,P004,RT01,CH01,C003884,02-03-2025,04-03-2025,06-03-2025,2,3,0,1,Debit Card,Checked-Out,1840.64,5,3497.22,52.41,3549.63
B002929,P006,RT01,CH04,C003726,08-08-2025,23-09-2025,29-09-2025,6,3,1,1,UPI,Checked-Out,1764.18,0,10585.08,401.16,10986.24
B002930,P007,RT02,CH05,C000073,13-05-2025,24-05-2025,28-05-2025,4,2,0,1,Net Banking,Cancelled,3177.79,5,12075.6,0,12075.6
B002931,P003,RT02,CH02,C004974,04-08-2024,02-10-2024,03-10-2024,1,2,1,1,Cash,Cancelled,3003.89,0,3003.89,0,3003.89
B002932,P008,RT01,CH05,C002765,17-12-2024,23-03-2025,30-03-2025,7,1,0,2,UPI,Checked-Out,1989.9,5,26465.67,927.45,27393.12
B002933,P005,RT02,CH04,C002483,15-10-2024,11-11-2024,15-11-2024,4,2,0,1,Debit Card,Cancelled,3123.51,10,11244.64,0,11244.64
B002934,P008,RT02,CH02,C003990,18-02-2024,02-05-2024,03-05-2024,1,3,0,1,Net Banking,Confirmed,3237.68,5,3075.8,884.62,3960.42
B002935,P004,RT03,CH03,C003806,27-06-2024,15-09-2024,16-09-2024,1,2,1,1,UPI,No-Show,3876.36,10,3488.72,0,3488.72
B002936,P007,RT01,CH06,C000592,20-11-2025,03-03-2026,08-03-2026,5,2,0,1,Net Banking,Confirmed,2042.37,5,9701.26,191.2,9892.46
B002937,P003,RT01,CH01,C004211,19-06-2025,02-07-2025,06-07-2025,4,2,0,1,Cash,No-Show,1767.66,20,5656.51,0,5656.51
B002938,P008,RT01,CH02,C000025,03-10-2024,02-11-2024,03-11-2024,1,2,0,1,Net Banking,Confirmed,2040.55,0,2040.55,76.97,2117.52
B002939,P007,RT01,CH08,C002341,13-02-2025,13-06-2025,19-06-2025,6,2,0,3,UPI,Confirmed,1763.81,5,30161.15,691.49,30852.64
B002940,P006,RT02,CH06,C001027,15-08-2025,13-12-2025,18-12-2025,5,2,0,1,Debit Card,Cancelled,3476.52,0,17382.6,0,17382.6
B002941,P004,RT02,CH04,C003900,26-05-2024,02-08-2024,03-08-2024,1,2,0,2,Credit Card,Confirmed,2618.29,20,4189.26,1116.32,5305.58
B002942,P007,RT01,CH05,C004411,07-12-2025,27-03-2026,29-03-2026,2,3,0,1,Debit Card,Cancelled,1790.31,10,3222.56,0,3222.56
B002943,P008,RT01,CH07,C001431,05-04-2025,09-06-2025,10-06-2025,1,4,0,2,UPI,Checked-In,1974.75,0,3949.5,1085.52,5035.02
B002944,P007,RT01,CH07,C001569,31-07-2025,28-09-2025,30-09-2025,2,3,0,1,Credit Card,Checked-Out,1977.73,0,3955.46,458.42,4413.88
B002945,P006,RT05,CH03,C001113,04-03-2024,14-06-2024,16-06-2024,2,4,1,2,Credit Card,Confirmed,5135.31,15,17460.05,587.01,18047.06
B002946,P002,RT01,CH04,C004199,30-12-2024,16-03-2025,17-03-2025,1,2,0,2,UPI,No-Show,2062.87,5,3919.45,0,3919.45
B002947,P008,RT03,CH05,C001877,24-04-2025,13-05-2025,15-05-2025,2,2,0,1,Credit Card,Checked-Out,4237.03,0,8474.06,753.85,9227.91
B002948,P006,RT03,CH01,C000159,20-02-2025,02-03-2025,03-03-2025,1,1,0,1,UPI,Checked-Out,3823.82,0,3823.82,258.66,4082.48
B002949,P002,RT01,CH08,C002609,27-06-2025,12-09-2025,17-09-2025,5,3,0,1,UPI,Confirmed,1840.42,5,8742,200.78,8942.78
B002950,P003,RT05,CH03,C000734,09-09-2025,23-12-2025,27-12-2025,4,2,0,2,Debit Card,Confirmed,5194.49,5,39478.12,604.38,40082.5
B002951,P004,RT03,CH03,C004455,15-05-2025,18-05-2025,22-05-2025,4,1,0,1,UPI,Confirmed,4562.64,0,18250.56,262.9,18513.46
B002952,P007,RT03,CH07,C002029,26-10-2025,16-12-2025,20-12-2025,4,2,1,1,Credit Card,Confirmed,3896.09,10,14025.92,532.62,14558.54
B002953,P003,RT02,CH01,C000765,19-03-2025,04-05-2025,05-05-2025,1,2,1,2,UPI,Confirmed,3448.38,0,6896.76,486.89,7383.65
B002954,P001,RT02,CH01,C002538,21-01-2025,28-03-2025,31-03-2025,3,3,0,1,Credit Card,No-Show,2870.11,0,8610.33,0,8610.33
B002955,P006,RT01,CH05,C000192,07-01-2024,17-01-2024,20-01-2024,3,3,0,1,UPI,Checked-Out,1904.59,0,5713.77,1817.03,7530.8
B002956,P003,RT01,CH03,C000244,16-09-2025,09-01-2026,16-01-2026,7,3,0,1,UPI,Confirmed,1694.8,5,11270.42,267.84,11538.26
B002957,P003,RT04,CH06,C000934,07-07-2024,25-08-2024,28-08-2024,3,2,0,1,UPI,Checked-In,5709.2,0,17127.6,979.76,18107.36
B002958,P007,RT04,CH01,C004679,10-09-2024,07-12-2024,10-12-2024,3,4,1,1,UPI,Checked-Out,6950.19,10,18765.51,219.89,18985.4
B002959,P002,RT01,CH03,C003931,26-08-2025,17-09-2025,19-09-2025,2,3,0,1,Net Banking,Confirmed,1974.7,0,3949.4,300.19,4249.59
B002960,P006,RT03,CH02,C001101,16-12-2025,06-03-2026,08-03-2026,2,2,0,1,UPI,Confirmed,4243.05,0,8486.1,539.42,9025.52
B002961,P002,RT03,CH06,C000733,03-06-2025,03-08-2025,05-08-2025,2,4,0,1,Debit Card,No-Show,4220.18,0,8440.36,0,8440.36
B002962,P004,RT01,CH02,C004053,25-05-2025,16-07-2025,21-07-2025,5,2,0,1,UPI,No-Show,1798.91,0,8994.55,0,8994.55
B002963,P003,RT02,CH03,C000781,09-08-2024,11-11-2024,12-11-2024,1,1,0,1,Credit Card,Checked-Out,3274.93,10,2947.44,563.65,3511.09
B002964,P006,RT02,CH06,C000794,22-03-2025,04-04-2025,05-04-2025,1,2,2,1,Credit Card,Cancelled,3549.11,10,3194.2,0,3194.2
B002965,P003,RT03,CH07,C002954,19-02-2025,06-04-2025,13-04-2025,7,3,0,1,UPI,Checked-Out,4086.53,0,28605.71,713.96,29319.67
B002966,P004,RT04,CH05,C002781,15-08-2024,01-09-2024,07-09-2024,6,2,0,1,Net Banking,Confirmed,5787.11,0,34722.66,390.68,35113.34
B002967,P005,RT01,CH03,C000091,18-07-2025,22-09-2025,25-09-2025,3,2,0,2,Net Banking,Checked-Out,1723.27,0,10339.62,422.77,10762.39
B002968,P004,RT02,CH04,C002436,07-10-2024,23-01-2025,27-01-2025,4,3,0,1,Credit Card,Confirmed,2947.95,0,11791.8,386.58,12178.38
B002969,P002,RT03,CH05,C001642,21-06-2025,27-09-2025,28-09-2025,1,1,0,3,UPI,Checked-Out,4323.46,0,12970.38,241.1,13211.48
B002970,P002,RT03,CH07,C003359,08-01-2024,19-04-2024,23-04-2024,4,2,0,1,UPI,Cancelled,4881.28,5,18548.86,0,18548.86
B002971,P008,RT01,CH07,C003857,15-07-2024,05-10-2024,07-10-2024,2,4,0,1,Debit Card,Checked-Out,2266.28,10,4079.3,284.88,4364.18
B002972,P003,RT02,CH08,C003068,26-05-2024,17-06-2024,21-06-2024,4,4,0,1,Debit Card,Checked-In,3181.62,10,11453.83,1975.32,13429.15
B002973,P002,RT04,CH06,C000436,16-12-2025,20-03-2026,22-03-2026,2,2,1,1,UPI,Cancelled,5922.01,0,11844.02,0,11844.02
